Sale_ID,Brand,Model_Type,Year,Fuel_Type,Transmission,Color,Region,Units_Sold,Selling Price per unit ,Revenue_USD,Customer_Rating,Dealer_ID,Warranty_Years,manufacture price per unit
1971,Chevrolet,Coupe,2014,Diesel,Automatic,Gray,North,102,72188,7363176,3.2,8489,3,68488
1977,Kia,Coupe,2023,Electric,Manual,Silver,South,398,37415,14891170,2.9,6795,3,33715
1987,Hyundai,Coupe,2017,Electric,Manual,Silver,South,395,24978,9866310,4.3,8453,3,21278
2014,BMW,Coupe,2010,Diesel,Automatic,Black,East,485,74225,35999125,4.8,9576,3,70525
2018,BMW,Coupe,2020,Petrol,Manual,Silver,North,469,63053,29571857,4.9,4256,3,59353
2042,Kia,Coupe,2020,Electric,Automatic,Gray,West,18,13157,236826,4.7,6640,3,9457
2099,Kia,Coupe,2013,Electric,Automatic,White,South,168,11601,1948968,3.4,2044,3,7901
2124,Ford,Coupe,2019,Hybrid,Automatic,White,East,61,25840,1576240,4.4,5752,3,22140
2163,Honda,Coupe,2021,Hybrid,Manual,White,East,424,14965,6345160,4.5,6194,3,11265
2207,Volkswagen,Coupe,2019,Electric,Manual,Blue,South,348,25106,8736888,4.4,6229,3,21406
2287,Ford,Coupe,2024,Petrol,Manual,Black,East,123,49484,6086532,3.6,5222,3,45784
2305,Ford,Coupe,2020,Diesel,Automatic,Silver,North,202,68823,13902246,4.5,5037,3,65123
2320,Hyundai,Coupe,2013,Diesel,Automatic,Red,South,249,26982,6718518,3.3,1774,3,23282
2333,Honda,Coupe,2016,Hybrid,Manual,Silver,West,128,73539,9412992,4,4672,3,69839
2358,Hyundai,Coupe,2022,Hybrid,Automatic,Red,North,78,73625,5742750,4.2,9348,3,69925
2380,Volkswagen,Coupe,2021,Diesel,Automatic,Blue,South,85,69690,5923650,3.2,3701,3,65990
2385,Toyota,Coupe,2020,Petrol,Manual,Black,West,65,10443,678795,4.2,8487,3,6743
2462,BMW,Coupe,2010,Petrol,Automatic,Red,East,296,37943,11231128,3.9,4573,3,34243
2475,Toyota,Coupe,2019,Hybrid,Manual,Gray,South,142,12169,1727998,2.6,6779,3,8469
2480,Kia,Coupe,2010,Electric,Automatic,Red,North,356,67392,23991552,4.9,9452,3,63692
2516,Nissan,Coupe,2020,Hybrid,Manual,Black,West,154,77813,11983202,3.3,1552,3,74113
2541,BMW,Coupe,2011,Petrol,Manual,Silver,North,424,25014,10605936,3.1,1965,3,21314
2629,Hyundai,Coupe,2013,Electric,Automatic,Black,South,445,60748,27032860,3.5,4829,3,57048
2634,BMW,Coupe,2014,Electric,Manual,Black,South,431,22855,9850505,4.5,5880,3,19155
2639,Toyota,Coupe,2023,Petrol,Manual,Blue,West,351,10765,3778515,4.1,5178,3,7065
2668,Chevrolet,Coupe,2021,Diesel,Manual,Black,East,291,71987,20948217,4,2027,3,68287
2696,Audi,Coupe,2021,Electric,Manual,White,South,443,19779,8762097,3.5,3610,3,16079
2718,Ford,Coupe,2023,Diesel,Manual,White,South,472,62807,29644904,3.3,9419,3,59107
2806,BMW,Coupe,2020,Diesel,Automatic,Gray,North,346,19236,6655656,3.2,5868,3,15536
2864,Hyundai,Coupe,2021,Diesel,Manual,Black,South,35,20619,721665,4.2,8355,3,16919
2900,Toyota,Coupe,2024,Petrol,Manual,Silver,North,127,19974,2536698,3.1,2994,3,16274
2915,Audi,Coupe,2012,Electric,Manual,Blue,South,31,45027,1395837,3.1,5153,3,41327
2948,Kia,Coupe,2014,Petrol,Manual,White,East,493,54686,26960198,3.4,3517,3,50986
2950,Toyota,Coupe,2016,Petrol,Manual,White,North,465,59874,27841410,2.6,3154,3,56174
2993,Toyota,Coupe,2011,Electric,Automatic,Silver,North,37,47343,1751691,3.6,6225,3,43643
3029,Audi,Coupe,2012,Petrol,Manual,Black,North,132,22010,2905320,2.5,8306,3,18310
3127,Ford,Coupe,2011,Hybrid,Automatic,Silver,South,57,14178,808146,4,9792,3,10478
3142,Toyota,Coupe,2018,Electric,Automatic,Red,North,262,10899,2855538,3,7769,3,7199
3205,Chevrolet,Coupe,2022,Diesel,Manual,Black,North,194,36071,6997774,3.6,6054,3,32371
3267,BMW,Coupe,2013,Electric,Manual,Gray,South,350,56064,19622400,3.8,4603,3,52364
3280,Nissan,Coupe,2014,Electric,Automatic,White,East,131,67198,8802938,3.8,1766,3,63498
3351,Honda,Coupe,2011,Hybrid,Manual,Black,North,394,33488,13194272,3.2,7573,3,29788
3371,Nissan,Coupe,2015,Hybrid,Manual,Black,South,123,22572,2776356,4.1,5822,3,18872
3416,BMW,Coupe,2013,Hybrid,Automatic,Blue,South,227,11806,2679962,2.8,1227,3,8106
3477,Ford,Coupe,2022,Petrol,Automatic,Blue,North,248,26973,6689304,5,7993,3,23273
3490,Honda,Coupe,2024,Hybrid,Automatic,White,East,493,47524,23429332,3.8,9094,3,43824
3526,Chevrolet,Coupe,2022,Petrol,Automatic,Silver,West,176,22923,4034448,3.2,6127,3,19223
3554,Hyundai,Coupe,2021,Hybrid,Automatic,Black,South,456,49308,22484448,3.8,2975,3,45608
3583,Kia,Coupe,2022,Petrol,Automatic,White,South,121,59957,7254797,3.6,6125,3,56257
3588,Audi,Coupe,2011,Electric,Automatic,Silver,East,88,14010,1232880,3.2,4762,3,10310
3636,BMW,Coupe,2016,Diesel,Automatic,Gray,West,239,77951,18630289,3.1,5374,3,74251
3639,BMW,Coupe,2024,Electric,Manual,Black,East,247,79937,19744439,3.4,4710,3,76237
3649,Ford,Coupe,2021,Petrol,Automatic,Red,West,247,20589,5085483,4.4,4706,3,16889
3653,Nissan,Coupe,2010,Diesel,Automatic,Black,East,253,69544,17594632,4.9,5672,3,65844
3729,Toyota,Coupe,2011,Diesel,Automatic,Black,East,411,62278,25596258,4.5,9035,3,58578
3766,Ford,Coupe,2024,Electric,Automatic,Silver,East,392,72910,28580720,4.8,6334,3,69210
3803,Nissan,Coupe,2016,Diesel,Manual,Silver,East,276,18897,5215572,4.2,9220,3,15197
3808,Ford,Coupe,2014,Diesel,Manual,Blue,East,57,78185,4456545,2.6,7487,3,74485
3827,Chevrolet,Coupe,2018,Diesel,Automatic,Blue,East,442,69754,30831268,3.1,6567,3,66054
3902,Ford,Coupe,2011,Hybrid,Manual,Blue,East,137,65546,8979802,3,4836,3,61846
3907,Hyundai,Coupe,2015,Diesel,Manual,Gray,South,93,59058,5492394,3.6,1683,3,55358
3934,Honda,Coupe,2013,Hybrid,Automatic,White,North,478,46123,22046794,4.2,4162,3,42423
4017,Hyundai,Coupe,2014,Diesel,Automatic,Gray,South,293,10207,2990651,4.2,5138,3,6507
4058,Audi,Coupe,2014,Petrol,Manual,Red,West,288,67056,19312128,3,4954,3,63356
4064,Hyundai,Coupe,2011,Diesel,Manual,White,West,292,69415,20269180,2.9,8076,3,65715
4103,Hyundai,Coupe,2019,Hybrid,Automatic,Silver,South,86,63682,5476652,4.5,1281,3,59982
4138,Audi,Coupe,2021,Diesel,Automatic,Black,North,67,13407,898269,2.5,1984,3,9707
4145,Volkswagen,Coupe,2010,Petrol,Manual,Blue,South,189,33263,6286707,3.8,3993,3,29563
4150,Nissan,Coupe,2016,Petrol,Manual,Black,South,151,73722,11132022,3,1877,3,70022
4167,Nissan,Coupe,2024,Diesel,Manual,Silver,West,173,32055,5545515,3.1,2477,3,28355
4216,Volkswagen,Coupe,2024,Petrol,Automatic,Red,West,90,16902,1521180,5,9981,3,13202
4230,Nissan,Coupe,2023,Electric,Automatic,Red,West,215,53787,11564205,3.9,5041,3,50087
4326,Ford,Coupe,2017,Petrol,Manual,Black,East,497,17181,8538957,4.4,2901,3,13481
4433,BMW,Coupe,2024,Diesel,Automatic,Silver,West,159,64654,10279986,2.5,1743,3,60954
4451,BMW,Coupe,2015,Hybrid,Manual,Silver,South,21,60677,1274217,3.8,9111,3,56977
4465,Hyundai,Coupe,2012,Diesel,Automatic,Gray,South,371,45472,16870112,4.5,2134,3,41772
4515,Chevrolet,Coupe,2012,Petrol,Manual,White,East,448,33784,15135232,3.5,1838,3,30084
4520,Nissan,Coupe,2012,Petrol,Automatic,Gray,East,158,59411,9386938,4.8,7376,3,55711
4534,Nissan,Coupe,2012,Petrol,Automatic,Black,North,156,48941,7634796,4.8,2664,3,45241
4554,BMW,Coupe,2010,Diesel,Manual,Gray,West,376,19018,7150768,3.3,7957,3,15318
4586,Nissan,Coupe,2014,Diesel,Manual,Blue,North,448,76196,34135808,2.8,6025,3,72496
4671,Volkswagen,Coupe,2013,Electric,Automatic,Silver,East,347,47213,16382911,2.7,6525,3,43513
4672,Honda,Coupe,2014,Diesel,Automatic,Silver,West,489,68648,33568872,3.9,3910,3,64948
4691,Chevrolet,Coupe,2022,Diesel,Manual,Black,West,482,74532,35924424,3.5,9632,3,70832
4705,Audi,Coupe,2012,Hybrid,Automatic,Red,North,412,30631,12619972,3.5,8619,3,26931
4822,Toyota,Coupe,2024,Hybrid,Automatic,Red,West,229,59790,13691910,3.7,1993,3,56090
4865,Hyundai,Coupe,2021,Electric,Manual,Gray,South,72,78357,5641704,4.7,1000,3,74657
4951,Honda,Coupe,2020,Diesel,Manual,Black,West,43,39925,1716775,2.9,8498,3,36225
4985,Nissan,Coupe,2019,Diesel,Manual,Blue,East,165,32754,5404410,3.4,2240,3,29054
5000,BMW,Coupe,2019,Diesel,Automatic,White,East,256,35704,9140224,3.7,4704,3,32004
5053,Ford,Coupe,2022,Electric,Manual,White,North,497,45519,22622943,4.6,4106,3,41819
5062,Volkswagen,Coupe,2023,Petrol,Manual,Silver,West,21,53327,1119867,3.2,3965,3,49627
5080,Audi,Coupe,2019,Diesel,Automatic,Black,South,383,23771,9104293,4.1,7429,3,20071
5084,Volkswagen,Coupe,2021,Hybrid,Automatic,White,East,79,13196,1042484,3.9,6014,3,9496
5104,Volkswagen,Coupe,2011,Hybrid,Automatic,Gray,East,254,27218,6913372,3.6,6873,3,23518
5155,BMW,Coupe,2016,Electric,Manual,Black,West,17,12717,216189,3.2,6749,3,9017
5185,Toyota,Coupe,2020,Hybrid,Automatic,White,North,428,31834,13624952,4.7,5504,3,28134
5224,Nissan,Coupe,2014,Electric,Automatic,Silver,West,326,43540,14194040,3.7,1973,3,39840
5284,Audi,Coupe,2016,Diesel,Manual,Silver,West,484,58882,28498888,2.8,9381,3,55182
5297,Kia,Coupe,2024,Diesel,Manual,Silver,South,309,47506,14679354,4.8,6886,3,43806
5360,Honda,Coupe,2019,Hybrid,Manual,Red,South,408,15024,6129792,5,8218,3,11324
5395,Volkswagen,Coupe,2011,Diesel,Manual,Gray,South,39,12261,478179,4.2,2209,3,8561
30,BMW,Truck,2019,Diesel,Manual,Blue,East,378,30653,11586834,3,9694,3,26953
60,Volkswagen,Truck,2013,Hybrid,Automatic,Black,West,20,15863,317260,2.9,3458,3,12163
110,Ford,Truck,2011,Electric,Manual,Red,North,170,61764,10499880,3.7,1992,3,58064
133,Ford,Truck,2023,Hybrid,Manual,Blue,East,242,32203,7793126,4.3,3912,3,28503
187,Audi,Truck,2017,Petrol,Manual,Blue,South,195,43975,8575125,3.9,4268,3,40275
209,Volkswagen,Truck,2019,Diesel,Manual,Red,East,408,13228,5397024,3.2,8534,3,9528
262,Honda,Truck,2021,Electric,Automatic,Gray,South,173,30069,5201937,3.8,1519,3,26369
291,Audi,Truck,2015,Petrol,Automatic,Gray,North,166,52446,8706036,2.9,3119,3,48746
330,Chevrolet,Truck,2021,Hybrid,Automatic,Silver,South,246,44846,11032116,4.2,2788,3,41146
409,Ford,Truck,2014,Petrol,Automatic,Black,South,200,42759,8551800,2.5,2723,3,39059
479,Audi,Truck,2024,Petrol,Manual,Red,North,405,15259,6179895,4.4,2548,3,11559
486,Ford,Truck,2022,Hybrid,Manual,Blue,West,23,43183,993209,2.9,5849,3,39483
489,BMW,Truck,2022,Electric,Automatic,Silver,South,449,37541,16855909,3.9,6945,3,33841
514,BMW,Truck,2011,Electric,Automatic,Red,West,42,20669,868098,3.1,3804,3,16969
600,Toyota,Truck,2013,Electric,Manual,Blue,East,495,31603,15643485,4.3,5176,3,27903
606,Chevrolet,Truck,2024,Diesel,Manual,Black,South,461,50564,23310004,4.4,2981,3,46864
687,Hyundai,Truck,2019,Electric,Manual,Silver,North,209,22817,4768753,2.7,2693,3,19117
691,Toyota,Truck,2010,Hybrid,Manual,Gray,North,381,41157,15680817,4.5,3336,3,37457
725,Toyota,Truck,2020,Petrol,Automatic,Red,North,227,74305,16867235,3.4,4692,3,70605
764,Chevrolet,Truck,2021,Electric,Manual,Black,North,298,24352,7256896,3.5,1350,3,20652
790,Honda,Truck,2016,Petrol,Manual,Red,South,208,70520,14668160,4.6,9329,3,66820
819,Toyota,Truck,2019,Hybrid,Manual,Gray,North,159,24219,3850821,3.4,5854,3,20519
831,Chevrolet,Truck,2022,Diesel,Manual,Silver,North,83,28508,2366164,4,1845,3,24808
859,Ford,Truck,2018,Hybrid,Manual,Red,North,394,37338,14711172,4.2,6328,3,33638
868,Hyundai,Truck,2011,Hybrid,Automatic,Red,South,23,55054,1266242,3.2,7482,3,51354
871,BMW,Truck,2017,Diesel,Automatic,White,East,169,72181,12198589,3,6530,3,68481
924,Chevrolet,Truck,2020,Hybrid,Automatic,Silver,South,381,61932,23596092,3.8,6128,3,58232
925,Volkswagen,Truck,2024,Electric,Manual,Gray,North,211,30881,6515891,3.5,5954,3,27181
980,Audi,Truck,2018,Diesel,Automatic,Silver,South,273,36645,10004085,4.2,5166,3,32945
1048,Kia,Truck,2010,Petrol,Automatic,Red,North,197,38733,7630401,4.2,9435,3,35033
1181,Kia,Truck,2018,Petrol,Automatic,Blue,North,239,34104,8150856,2.6,7725,3,30404
1208,Audi,Truck,2021,Diesel,Manual,Silver,East,41,48318,1981038,4.9,1950,3,44618
1244,Toyota,Truck,2018,Diesel,Automatic,Gray,South,41,77678,3184798,3,6171,3,73978
1280,Kia,Truck,2013,Hybrid,Manual,Red,East,309,39196,12111564,2.6,8007,3,35496
1287,Kia,Truck,2024,Diesel,Manual,White,North,276,19575,5402700,3.6,5164,3,15875
1321,Toyota,Truck,2017,Petrol,Automatic,Blue,West,281,47958,13476198,4.2,7197,3,44258
1336,Chevrolet,Truck,2016,Diesel,Automatic,Black,North,346,69222,23950812,3.5,5391,3,65522
1349,BMW,Truck,2013,Electric,Automatic,Blue,East,278,49212,13680936,2.5,8967,3,45512
1412,Toyota,Truck,2012,Electric,Manual,Gray,North,31,57917,1795427,3.1,2286,3,54217
1439,Audi,Truck,2011,Electric,Automatic,White,West,408,37289,15213912,3.5,7670,3,33589
1469,Volkswagen,Truck,2020,Diesel,Automatic,Blue,South,242,65850,15935700,2.5,3924,3,62150
1473,Audi,Truck,2023,Diesel,Manual,Silver,East,136,50281,6838216,3.3,6612,3,46581
1498,Chevrolet,Truck,2020,Hybrid,Automatic,Blue,North,272,27258,7414176,4.9,4076,3,23558
1525,Volkswagen,Truck,2017,Petrol,Manual,White,West,208,59221,12317968,4.2,3108,3,55521
1536,BMW,Truck,2024,Petrol,Manual,Blue,West,192,31993,6142656,3.2,9521,3,28293
1596,Toyota,Truck,2016,Petrol,Manual,Silver,West,59,11133,656847,4.6,3315,3,7433
1598,Chevrolet,Truck,2021,Hybrid,Automatic,Red,East,311,38670,12026370,4.2,5756,3,34970
1642,Nissan,Truck,2017,Electric,Manual,Blue,West,378,37424,14146272,3.3,3600,3,33724
1711,Volkswagen,Truck,2010,Electric,Manual,Blue,East,250,15278,3819500,4.3,4040,3,11578
1739,Chevrolet,Truck,2015,Electric,Automatic,Red,West,472,52564,24810208,4.6,4948,3,48864
1746,Nissan,Truck,2014,Petrol,Automatic,White,East,478,34902,16683156,3.2,5397,3,31202
1757,Audi,Truck,2022,Hybrid,Automatic,Gray,North,243,34711,8434773,4.7,7601,3,31011
1786,Audi,Truck,2022,Diesel,Automatic,White,East,356,63366,22558296,3.2,8360,3,59666
1817,Audi,Truck,2019,Electric,Automatic,White,North,305,71725,21876125,4.7,9977,3,68025
1829,Nissan,Truck,2015,Hybrid,Manual,Gray,East,330,60298,19898340,4.6,1717,3,56598
1830,Nissan,Truck,2023,Diesel,Automatic,Black,North,117,35440,4146480,3.4,4139,3,31740
1838,Audi,Truck,2016,Hybrid,Automatic,White,West,114,60493,6896202,3.8,6817,3,56793
1859,Honda,Truck,2024,Petrol,Automatic,Black,West,89,43777,3896153,4.9,4990,3,40077
1947,Hyundai,Truck,2017,Hybrid,Automatic,White,North,419,35682,14950758,3.6,5431,3,31982
1958,Volkswagen,Truck,2010,Hybrid,Manual,Red,West,234,19529,4569786,3.4,4519,3,15829
2074,Audi,Truck,2011,Electric,Automatic,Blue,South,386,35268,13613448,4.6,6155,3,31568
2107,Hyundai,Truck,2013,Hybrid,Automatic,Black,West,382,57785,22073870,3.8,1250,3,54085
2118,Hyundai,Truck,2015,Petrol,Automatic,Blue,West,276,34708,9579408,2.6,2157,3,31008
2127,Ford,Truck,2022,Petrol,Automatic,Black,West,146,77794,11357924,5,3857,3,74094
2158,Kia,Truck,2018,Diesel,Manual,Blue,South,204,36474,7440696,3.6,6933,3,32774
2161,Audi,Truck,2012,Petrol,Automatic,Silver,South,473,43335,20497455,3.1,9668,3,39635
2280,Audi,Truck,2015,Electric,Manual,Blue,South,35,59437,2080295,4.9,7800,3,55737
2343,Volkswagen,Truck,2020,Petrol,Manual,Gray,North,360,33988,12235680,3.1,6556,3,30288
2387,Nissan,Truck,2015,Petrol,Manual,Gray,North,33,27288,900504,2.8,1404,3,23588
2427,Hyundai,Truck,2013,Hybrid,Automatic,White,East,200,43897,8779400,4,9636,3,40197
2446,Kia,Truck,2016,Petrol,Manual,Red,East,422,13683,5774226,3.4,2410,3,9983
2455,Toyota,Truck,2017,Hybrid,Automatic,Silver,East,237,79034,18731058,4.1,8645,3,75334
2513,Honda,Truck,2018,Electric,Automatic,White,East,417,17747,7400499,3.4,6051,3,14047
2519,Hyundai,Truck,2019,Electric,Manual,Silver,East,164,52207,8561948,3.1,2153,3,48507
2605,Audi,Truck,2016,Hybrid,Manual,White,East,178,35970,6402660,3.6,1873,3,32270
2695,Audi,Truck,2019,Hybrid,Automatic,Red,East,266,15420,4101720,3.1,1782,3,11720
2875,BMW,Truck,2019,Electric,Manual,Blue,South,472,53475,25240200,2.9,6320,3,49775
2935,Toyota,Truck,2014,Petrol,Manual,Red,North,482,47087,22695934,3.4,6192,3,43387
2936,Nissan,Truck,2016,Diesel,Manual,Blue,North,368,17231,6341008,2.8,2896,3,13531
2939,Nissan,Truck,2021,Hybrid,Automatic,Gray,North,358,11147,3990626,2.6,2611,3,7447
2976,Ford,Truck,2015,Diesel,Automatic,Silver,East,349,22812,7961388,2.8,3445,3,19112
2988,Nissan,Truck,2021,Electric,Manual,Red,South,98,34885,3418730,4.6,7090,3,31185
2999,Chevrolet,Truck,2018,Electric,Manual,Red,North,288,71035,20458080,3,8106,3,67335
3004,Audi,Truck,2012,Hybrid,Automatic,White,South,293,69687,20418291,3.6,1629,3,65987
3033,Nissan,Truck,2024,Electric,Manual,Gray,South,381,17210,6557010,3.7,2964,3,13510
3043,Hyundai,Truck,2023,Hybrid,Manual,Blue,East,84,44126,3706584,4.4,5798,3,40426
3078,Toyota,Truck,2017,Diesel,Manual,Silver,South,241,19890,4793490,4.2,2547,3,16190
3081,Hyundai,Truck,2019,Petrol,Manual,Black,North,383,26466,10136478,3.2,8598,3,22766
3087,Honda,Truck,2015,Hybrid,Manual,Red,South,67,33108,2218236,4.9,5786,3,29408
3120,Audi,Truck,2024,Electric,Manual,White,West,57,25948,1479036,3.1,8601,3,22248
3154,Kia,Truck,2020,Hybrid,Manual,White,South,53,37639,1994867,3.1,4981,3,33939
3333,Toyota,Truck,2018,Diesel,Automatic,White,South,376,64278,24168528,3.2,8542,3,60578
3343,Audi,Truck,2017,Petrol,Automatic,White,East,256,27456,7028736,4.7,7695,3,23756
3352,Ford,Truck,2018,Hybrid,Manual,Gray,South,377,77192,29101384,3.7,6829,3,73492
3395,Hyundai,Truck,2022,Diesel,Manual,Black,South,28,12884,360752,4.5,1227,3,9184
3446,Chevrolet,Truck,2012,Diesel,Manual,Black,East,20,34559,691180,4,2864,3,30859
3501,Honda,Truck,2020,Petrol,Manual,Black,South,51,54213,2764863,3.3,2705,3,50513
3545,Volkswagen,Truck,2015,Petrol,Manual,White,West,325,69724,22660300,3.6,5016,3,66024
3546,Nissan,Truck,2024,Petrol,Manual,Silver,South,124,68976,8553024,3.4,1295,3,65276
3563,Nissan,Truck,2024,Petrol,Manual,Gray,South,386,17238,6653868,3.9,1929,3,13538
3613,Volkswagen,Truck,2020,Diesel,Automatic,Gray,North,214,68265,14608710,4.7,5877,3,64565
3651,Toyota,Truck,2020,Petrol,Manual,Gray,South,350,69264,24242400,3.5,5114,3,65564
3665,Kia,Truck,2019,Electric,Automatic,White,West,398,72515,28860970,3,1375,3,68815
3778,Chevrolet,Truck,2016,Hybrid,Manual,White,West,39,33830,1319370,4.3,8152,3,30130
3844,Nissan,Truck,2017,Hybrid,Automatic,Black,East,138,62996,8693448,3.9,8002,3,59296
3889,Honda,Truck,2012,Diesel,Manual,Gray,North,385,70480,27134800,3.2,6599,3,66780
3936,BMW,Truck,2018,Electric,Manual,Silver,North,471,64858,30548118,5,9645,3,61158
3944,Toyota,Truck,2017,Petrol,Manual,Black,East,394,65030,25621820,4.5,7923,3,61330
3994,Audi,Truck,2024,Hybrid,Automatic,White,West,82,65032,5332624,4.3,3845,3,61332
4020,Toyota,Truck,2024,Hybrid,Automatic,Gray,South,257,22671,5826447,4.7,6115,3,18971
4029,Kia,Truck,2011,Hybrid,Manual,Black,West,83,21905,1818115,4.9,8559,3,18205
4032,Ford,Truck,2018,Diesel,Automatic,White,South,54,15673,846342,3.6,2400,3,11973
4128,Toyota,Truck,2023,Diesel,Manual,White,West,262,22513,5898406,3.9,3688,3,18813
4165,Audi,Truck,2021,Hybrid,Automatic,Black,North,473,54324,25695252,4.6,6167,3,50624
4213,Kia,Truck,2023,Electric,Manual,Silver,North,468,21382,10006776,3.3,2453,3,17682
4225,Audi,Truck,2016,Electric,Manual,Red,East,36,68557,2468052,2.9,8846,3,64857
4276,Audi,Truck,2019,Petrol,Automatic,Black,North,306,49802,15239412,3,2143,3,46102
4344,Kia,Truck,2012,Petrol,Automatic,Blue,West,428,67826,29029528,3.7,7780,3,64126
4346,Honda,Truck,2010,Petrol,Automatic,Black,West,109,12519,1364571,4.5,9747,3,8819
4352,Chevrolet,Truck,2021,Petrol,Automatic,Red,North,144,67170,9672480,3.6,7020,3,63470
4508,Chevrolet,Truck,2019,Electric,Automatic,Silver,East,136,24198,3290928,4.6,2227,3,20498
4521,Chevrolet,Truck,2023,Diesel,Manual,Black,West,65,37254,2421510,4.9,6795,3,33554
4524,Nissan,Truck,2019,Hybrid,Automatic,Black,West,266,54211,14420126,3.2,4168,3,50511
4531,Hyundai,Truck,2023,Hybrid,Manual,Black,East,303,51287,15539961,2.8,9238,3,47587
4540,Toyota,Truck,2021,Electric,Manual,White,North,224,53671,12022304,3.9,8209,3,49971
4564,Nissan,Truck,2018,Hybrid,Automatic,Black,South,332,54944,18241408,4.4,3141,3,51244
4607,Nissan,Truck,2014,Electric,Manual,Red,West,140,26515,3712100,2.8,9062,3,22815
4619,Nissan,Truck,2024,Electric,Automatic,Silver,West,300,25953,7785900,3.9,3430,3,22253
4716,Hyundai,Truck,2023,Petrol,Manual,Gray,West,346,39852,13788792,3.6,9927,3,36152
4733,BMW,Truck,2020,Electric,Automatic,Gray,South,335,31488,10548480,4.7,1568,3,27788
4741,Toyota,Truck,2022,Diesel,Automatic,White,West,158,15101,2385958,4.9,2612,3,11401
4920,BMW,Truck,2012,Electric,Automatic,Blue,North,435,14763,6421905,4.1,5307,3,11063
4946,Kia,Truck,2019,Hybrid,Automatic,Black,South,15,19491,292365,2.5,8097,3,15791
4957,Kia,Truck,2017,Diesel,Automatic,Red,West,497,44726,22228822,3,3723,3,41026
4960,Honda,Truck,2010,Petrol,Manual,White,West,223,73615,16416145,3.8,5820,3,69915
4994,Kia,Truck,2016,Hybrid,Manual,Black,East,94,27211,2557834,4.7,5323,3,23511
5025,BMW,Truck,2016,Electric,Automatic,Blue,South,198,78659,15574482,3.1,6588,3,74959
5027,Chevrolet,Truck,2010,Petrol,Manual,Black,South,316,48771,15411636,4.6,3884,3,45071
5145,Volkswagen,Truck,2014,Petrol,Automatic,Silver,West,133,57544,7653352,4.3,8786,3,53844
5215,Ford,Truck,2019,Electric,Manual,Black,North,67,44935,3010645,4.7,8400,3,41235
5257,Kia,Truck,2023,Hybrid,Automatic,Black,South,226,12413,2805338,4.5,3270,3,8713
5306,Chevrolet,Truck,2021,Diesel,Automatic,Gray,North,289,70336,20327104,2.7,3327,3,66636
